Categorie;Email
Parkeren;Grof vuil bij (ondergrondse) afvalcontainers tegenover Willem Molengraaffstraat 16.Grof vuil verwijderen.
Belasting, Werk en Inkomen;Het betreft de laad en losplaatsen, waar voorheen na 18.00 uur geparkeerd mocht worden en waar nu een bord onder is gehangen dat ook taxi's na 18.00 uur gebruik mogen maken van deze plaatsen. Hierdoor kunnen buurtbewoners hun eigen auto niet meer kwijt.De borden weghalen, waarop staat dat taxi's na 18.00 uur gebruiken mogen maken van deze parkeerplekken. De parkeerdruk is hierdoor enorm groot geworden, waardoor buurtbewoners hun eigen autop niet meer kwijt kunnen.
Parkeren;Ik heb een breuk in mijn pols opgelopen. Daarnaast een breuk in mijn elleboog en gebroken rib. Dit komt door dat voor mijn huis wegwerkzaamheden zijn en hier rubberen planken liggen. Deze sluiten niet goed aan elkaar. Met regen ben ik hier door gevallen en heb ik deze breuken opgelopen.Ik wil graag zien dat de matjes worden vervangen of een ander middel dat een pad creeert zonder dat mensen hier snel over vallen. Daarnaast heb ik een schadevergoeding ingediend bij de VGA.
Basisinformatie;Klacht over handhaving foutparkeren Scheldebuurt op zondagavond. Er is te weing parkeergelegenheid door werkzaamheden en hoge parkeerdruk op zondagavond. Bewoners met parkeervergunning kunnen toch hun auto niet kwijt.Coulance toepassen. Politie informeren dat er tijdelijk niet gehandhaafd hoeft te worden.
Belasting, Werk en Inkomen;Zojuist ontving ik een melding via Mora 0370969 dat er op de betreffende plek geen vuil was aangetroffen. Dat is opmerkelijk want gisteravond stond er op deze grof vuil plek nog 2 zitbanken.Deze grofvuilplek, naast uitrit van parkeergarage, zou verwijderd moeten worden. Herhaaldelijk blijft daar grof uil staan, omdat de verantwoordelijke Dienst het grof vuil laat liggen.<br />Graag wil ik als voorzitter van de VvE Ecuplein een gesprek met Nieuw-West hierover.<br />M.vr.gr. Herman Niekus (voorzitter VVE)
Openbare Ruimte;Telefonisch onbereikbaarheid van de afdeling Incasso en Kredietverstrekking van de GKA.In het dossier verwerken dat ik op 24-03-2015 heb proberen te bellen.
Parkeren;Mijn klacht betreft de afhandeling van een vraag aan Roel Plugge van de Directie Schoon en Heel.Mijn klacht is dus tweeledig: ten eerste het uitermate hinderlijke lawaai van de basketbalpalen dat er eerst niet was en dat, nu het weer mooier weer wordt, dagelijks (soms uren achtereen) te horen is
Belasting, Werk en Inkomen;Er is een ontzettend gevaarlijk wegsituatie bij het fietspad kruising autobaan bij station Lelylaan. Als je via het fietspad als fietser langs stationlelylaan rijdt aan de rechterkant (station aan je linkerhand) dan moet je op een gegeven moment achter een bloemenkraam langsfietsen, waarbij je een stukje autoweg moet oversteken om op het volgende fietspad te komen.<br />Dit is een uiterst gevaarlijk stuk! Namelijk:<br />als fietser kan je niet langs de bloemenkraam kijken (deze blokt de weg) dus je ziet helemaal niet of er een auto aankomt. Logischerwijs kunnen de autoWat wilt u dat de gemeente gaat doen naar aanleiding van uw klacht:
Belasting, Werk en Inkomen;A new lamp has been placed on the crossing in front of my house, the position obscures my window, it could be moved to the left to avoid my window, I already have another post and i'm not happy with where you have positioned this, there is room to move it easily.Move the post
Openbare Ruimte;Mijn fiets en die van mijn vriendin zijn door het stadsdeel weggehaald. De fietsen stonden aan een hek, aan de westkant van het station aan de stadskant van het bruggetje dat naar de fietstoren leidt. De fiets is weggehaald na 1 nacht, omdat fietsen hier niet mogen staan.<br />Mijn klacht is: dit staat in het geheel niet duidelijk aangegeven. Het stadsdeel heeft namelijk een bord neergezet, dat ik daadwerkelijk heb gelezen, waarop staat dat fietsen niet buiten de rekken mogen staan op het stationsEILAND.<br />Ik heb een redelijk goed besef van wat een eiland is. En volgens mij is het meer dan redelijk om aan te nemen dat je een brug over moet voordat je op het eiland bent.<br />Ik begrijp dat het een naam is voor een gebied, maar de grenzen van dit gebied zijn ook niet duidelijk aangegeven. Dat dit bord voor de brug staat geeft mij enkel de indruk dat ik er bewust van moet zijn bij het zoeken naar een plaats als ik de brug over fiets.<br />Ik moet dus betalen voor een fout die door u wordt gemaakt.Bij de AFAC liggen glasheldere kaartjes van het gebied dat u als stations'eiland' bestempeld. Plaats deze bij de borden, anders begrijpt niemand deze.<br />De gemaakte kosten van het ophalen (2x 15,00) en onkosten voor het ophalen (u levert de fietsen voor 15,00, dus 2x 15,00), zou ik terug willen krijgen. Deze kosten en tijd heb ik door uw onduidelijke bord gemaakt en is mijn optiek de minste vergoeding die u kunt maken.
Openbare Ruimte;- uiterst nalatige communicatie vanuit klantmanager (A.M. Mendizabal-Pelaez)<br />- al bijna 8 weken aan het wachten op een bericht wat betreft mijn WWB-uitkering aanvraag. <br />- geen respons op emails <br />- geen melding gemaakt van mijn telefoontjesIk wil graag zsm informatie ontvangen over mijn WWB-uitkering status.
Belasting, Werk en Inkomen;Klant heeft geproken met een medewerkster van het CCA DWI Ilse achternaam onbekend. Medewerkster stond de klant te woord en de verbinding werd tot ongeneoegen van der kant verbroken.Telefoon instructie en als het een fout is van de medewrkster excusses
Parkeren;Het betreft een brief van het DWI, d.d. 26 maart 2015, 20258421 <wbr />/ vr 1634719, van mevrouw Alken m.b.t. herziening en terugvordering uitkering. Ik wil graag dat zij het bedrag wat heden niet wordt uitbetaald, te weten het vakantiegeld, gebruikt voor verrekening. Dit is echter een mogelijkheid, welke zij niet oppert. Ik wil graag verhuizen. De verhuizing is noodzakelijk. Nu dat ik kan lijkt het DWI spelbreker te worden. Kunt u voor mij bemiddelen, zodat ik kan verhuizen. De klacht komt voort uit een klacht m.b.t. het wonen in de Kinderdijkstraat op termijn. Dit is voor iemand die sociaal huurt niet makkelijk doordat er clans wonen, waar je toevallig bij moet horen. Als je op je privacy gesteld bent dan heb je geen privacy meer, enz.<br />Ik wil graag dat het bedrag wat momenteel wacht voor de vakantie verrekend wordt door mevrouw Alken.
Openbare Ruimte;Geachte heer<wbr />/mevrouw,<br /><br />Jongsleden heb ik een brief ontvangen dat ik hinder zou ondervinden van de verhuizing van het hoofdkantoor.<br />Dit zou van 15 sept tot 24 sept duren.<br />Nu is mijn vraag houdt de hinder in dat alle deuren van de garage vrij toegankelijk zijn voor een ieder?<br />Dit is namelijk niet duidelijk aangegeven in de brief, en ik begrijp ook niet dat als het hoofdkantoor gaat verhuizen dat alle deuren open moeten staan.<br />In de nacht is het hoofdkantoor ook dicht en zijn de deuren ook op slot.<br />Nu dit even ter zijde want ik ondervind deze hinder nu nog steeds, er stond namelijk ik de brief tot 24 sept en het is nu al 6 okt.<br />Ik heb geen bericht van jullie ontvangen dat de hinder langer zou duren, niet zo netjes vind ik dit.<br />U zult begrijpen dat ik over deze periode niet het volledige bedrag wil betalen, want iedereen kan nu naar binnen en naar buiten gaan dus waarom moet ik dan voor een plek betalen.<br />Graag wil ik hier schriftelijk bericht over ontvangen.Vrijstelling voor het betalen van de maandelijkse kosten tot de sloten weer gemaakt zijn.
Openbare Ruimte;Sinds enige tijd werken de stoplichten met tijdsaanduiding (aftellen) op de kruising Sarphatistraat<wbr />/Wibautstraat niet meer. Veel fietsers die vertrouwd zijn met het 'aftellen' van de stoplichten vinden dit juist heel prettig. <br />Het is ook niet duidelijk waarom de stoplichten daar zijn uitgeschakeld, maar bij de Rapenburgerstraat<wbr />/Jodenbreestraat wel geactiveerd zijn.Verzoek om de stoplichten met aftellen weer te activeren.<br />
Openbare Ruimte;Vandaag (6-1-2015) heeft de chauffeur van ons bedrijf een parkeerboete gekregen omdat hij met onze bedrijfswagen (duidelijk herkenbaar) op een laad- en losplek stond, terwijl hij aan het lossen was. Hij is absoluut niet langer dan 10 minuten bij de wagen weg geweest en heeft bij drie klanten goederen afgeleverd. Toen hij de verbalisant (verbalisantnummer 034562) om opheldering vroeg werd hij verbaal agressief bejegend. Onze klacht behelst ten eerste het ten onrechte uitschrijven van een boete terwijl onze chauffeur niet in overtreding was (maar daar zullen wij apart bezwaar tegen maken) en ten tweede het verbaal agressieve gedrag van de verbalisant.Graag de verbalisant aanspreken op zijn gedrag en om opheldering vragen waarom onze chauffeur een boete krijgt terwijl hij volgens de geldende regels aan het werk was.
Belasting, Werk en Inkomen;I noticed that a parkeer kost was charged twice on my card. On 12 December <wbr />/ 20:17, i paid the parking for car 5-KNH-79, and since there was an error, i made a second attempt. There is a second charge of 16 EUR on the same card, on 20:18 (rek. NL80RABO0149021461). Can i get the second one refunded?Refund the second charge as it was paid twice
Parkeren;Klant heeft een bezoekersvergunning en maakt gebruik van online aanmelden van bezoek en online opwaarderen. De klant vindt de software onvriendelijk in het gebruik en onvolledigSoftware aanpassen en verbeteren
Openbare Ruimte;Rond 14:30 uur kwam ik binnen om een paspoort aan te vragen. Ik had een pasfoto bij me en vroeg bij de receptie of deze geschikt was. Hij deed hem onder een plastic doorschijnend vel en zei dat het een geschikte pasfoto was. Vervolgens heb ik ruim twee uur gewacht en toen k aan de beurt was bleek de foto uiteindelijk toch niet te kloppen. Ik ben zwaar verkouden en ben eerder weggegaan van mijn werk. De medewerker van loket 7 kwam erbij staan en zei lacherig (met een grijns op zijn gezicht): 'ja meneer, deze foto is nou eenmaal niet geschikt. We kunnen verder ook niks doen.' Hij had geen boodschap aan mijn argument dat ik het nota bene eerder aan een andere collega van hem gevraagd had en dat hij de foto op basis van hetzelfde doorschijnende vel wel had goedgekeurd. Waar ik het meest ontstemd over ben is dat hij geen moment erkenning had voor mijn frustratie en woede en direct alles afwimpelde. De medewerkster aan loket 6 (waar ik geholpen werd) nam het toen weer over.Nee
Openbare Ruimte;Ik woon op de Ferdinand Bolstraat 123H. 35 meter van de bouwplaats af voor de Noord Zuidlijn. Ik ondervind al jarenlang veel hinder en mijn woongenot is aangetast. Ik heb jaren gelden een aanvraag ingediend voor een vergoeding waar je als omwonende van de bouwplaats binnen een straal van 50 meter recht op hebt. Deze aanvraag is afgewezen. Het jaar daarop krijgf ik een aanvraag formulier toegestuurd, deze werdt wederom afgewezen, ik zou te ver van de bouwplaats wonen. Sinds 2010 hebben ook de zijstraten recht op een vergoeding en ik niet. Ik kijk uit op de bouwplaats, het geluidsoverlast is niet ok meer en mijn ramen zijn zo vies! ik woon op 5 hoog boven de winkels dus glazenwasser komt daar ook niet gemakkleijk bij. Zerlf lappen aan de buitenkant is gevaarlijk. Ik heb nu jarenlang alleen contact met mevrouw Anna Klaassen gehad. Ik kom niet verder bij haar. Op de site van de gemeente staat duidelijk aangegeven dat ik recht heb op een vergoeding maar mevrouw Klaassen blijft erbij.Uitzoeken waarom ik volgens mevrouw Klaassen geen trecht op vergoeding heb terwijl dat wel op de site staat aangegeven.
Openbare Ruimte;Mevrouw vindt het absurd dat de Stichting Varkens in Nood voor hun poster reclamebelasting moet betalen.Schriftelijk communiceren over waarom Amsterdam als enige stad vasthoudt aan de eis voor reclamebelasting voor deze stichting.
Basisinformatie;The complaint is about the fact that the Gemeete has decided to switch off the street lights whilst it is still dark outside. This morning I was driving my car at 07:30 from Hogeweg to Zuid oost. Because of the lack of street lighting it was not possible to see cyclists who didnt have light on their bikes and I almost hit a pedestrian (who was dressed in black) crossing the road. (I dont normally drive this early on in the day)Switch off the street lamps when is it light as opposed to switching them off when it is still dark.
Parkeren;Voor het derde jaar maak ik melding van overtreding APV, parkeren van voor recreatie bedoelde voertuigen langs openbare weg, Door bewoner van o.a Vegastraat thv 128 en het verzoek tot handhaving. Geen enkele aktie is ondernomen! Daarmee maakt de gemeente de betrokkenheid van de burger voor openbare orde tot een FARCE! Gevolg van het niet handhaven is escalatie waardoor het tot een nagenoeg onoplosbaar probleem is geworden. Met name in wijken waar parkeervoorzieningen al beperkt zijn leidt dit gedrag tot ergernis. De APV is duidelijk genoeg, max. 3x24 uur en geen weken of maanden! Ik verwacht en verlang niet anders dan handhaving van door u zelf opgestelde regels.APV handhaven.
Belasting, Werk en Inkomen;Toen er ruim twee en een half jaar geleden is voorgesteld om blauwe zone voor parkeren in te voeren in de omgeving van mijn woning, waren de kosten hiervoor per vergunning E 50,50 (lege kosten) per vergunning per jaar. Bij de houdige verlenging waarvan ik overigens geen herrinnering heb ontvangen. zijn de kosten bijna verdubbeld !! De oorzaak zal wel in het overhevelen van de afhandeling naar Cition zitten, maar ik (en ik zal wel niet de enige zijn) vind dat ik ten eerste onvoldoende ben geinformeerd, en ten tweede de prijsstijging belachelijk.Ik vind dat het parkeerbeleid in de omgeving Slotermeer nogmaals door de Politiek behandeld moet worden, en de informatie verstrekking verbeterd moe worden.
Parkeren;Dear All,<br /><br />Our reference number is 3876268.<br />On the 19.09.2014 and on the 09.10.2014 we have paid twice the invoice 35436084 for 5,279.61€, as you can see attached.<br /><br />Could you process the refund on the following account as soon as possible?<br /><br />ECAMP BV<br />IBAN: NL54 ABNA 0640 1617 58<br />BIC: ABNANL2A<br />Bank: ABN AMRO Bank N.V.<br /><br />-----<br /><br />Beste Allemaal,<br /><br />Ons Kenmerk nummer is 3876268.<br />Op 19.09.2014 en op 09.10.2014 hebben wij het biljetnummer 35436084 voor een bedrag van 5,279.61€ twee keer betaalt, zo te zien, ook in de bijlage.<br /><br />Kunt u de terugbetaling op de volgende bankgegevens maken?<br /><br />ECAMP BV<br />IBAN: NL54 ABNA 0640 1617 58<br />BIC: ABNANL2A<br />Bank: ABN AMRO Bank N.V.<br />Terubetalen
Openbare Ruimte;Bij deze dien ik nogmaals een klacht in tegen mevrouw Hukema! Zij behandelt mij als een crimineel of dergelijke en wat stelt zij mij teleur door te dreigen mijn eigen RECHT godverdomme stop te zetten.<br /><br />Ik zal direct hiervoor een kort geding aanspannen, want mijn recht wordt niet ontnomen. Wat bent u mevrouw Hukema een naar mens, dat bent u, want anders doet u dit niet! Ik moet ergens van leven en als u toch dit wilt bereiken, ga iemand anders zitten pesten, gek!<br /><br />Ik heb godverdomme bijna 5 jaar lang gewerkt en nu ben ik een tijdje werkloos door de autistische president genaamd rutte en co en dus is het niet mijn schuld dat ik thans werkloos ben.<br /><br />Wat bedoelt u in deze brief met re-integratie. Alsof vandaag mijn eerste dag is in dit kut land. Ik ben hier geboren en dus heb ik recht op een uitkering, of u er nou tegen kan of niet. We leven in Nederland waar ieder verdomme mens recht heeft op een inkomen, zo simpel is het, begrijpt u het nou? Ik dien 100 klachten tegen u in. <br /><br />de belastingdienst.nl en miljoenen gaan frauderen om aan geld te komen. Wat een irritant getreiter iedere keer weer, godsallemachtig wat denkt mevrouw nouw!?<br /><br />Ik heb hier recht op punt uit! Mevrouw wil mijn inkomen, mijn recht nu stopzetten omdat ik niet meedoe aan onzin als de zeehoeve waar men toch niet aan een baan komt! Ik solliciteer eerdaags. Ik wil een ander klantmanager en welnu en anders ga ik de ombudsman inschakelen. Tevens dien ik een beroep in tegen haar bij de rechtbank. Als zij van plan is mijn recht stop te zetten, idiotie voor woorden!
Belasting, Werk en Inkomen;Brief gekregen met informatie van Belastingen. Bs wou graag wat info over omdat medewerker aangaf niets te zien op het scherm.<br />Vervolgens heeft nedewerker het kenmerk niet ingevoerd dat constateerde meneer want toen meneer de medewerker daarmee conforteerde viel het gelijk stil. Meneer voelde zich niet serieus genomen door medewerker. Het gaat om dhr Schipper.
Basisinformatie;Bij de kleine bikkersgracht 71 is een schakelkast geplaatst. Zonder overleg en met verdering van fietsnietjes (die al schaars zijn). <br />Tevens heeft 2 maal de weg open gelegen en zodoende waren de fietsen onbereikbaar van de resterende fietsnietjes. <br />Net nadat het weer keurig dichtgemaakt is, ligt het nu een dag later weer helemaal open.Kast weg, Fietsnietjes plaatsen<br />communiceren wanneer er mensen gaan graven
Parkeren;Chaffeur van een vuilniswagen komt elke ophaaldag scheldend de straat in. Scheld met allerlei ziektes over alles wat in de weg staat. Komt ook hard en toeterend de straat in rijden. De containers worden niet allemaal geleegd.Graag willen dat er een gesprek word gevoerd met de chaffeur om de straat normaal en zonder vloeken in te gaan
Belasting, Werk en Inkomen;Een waarschuwing gekregen voor parkeren op een plek waar een oarkeerverbid geldt.De huidige aangegeven verzwaring van de parkeercontroles stoppen<br /> Te weinig parkeerplaatsen en te veel auto's. Eerst blauwe zone invoeren. Teveel auto's horende bij 1 appartement. Nu niet realitisch de auto in parkeerplaats kwijt te raken. Tevens staan de auto's niet in de weg van het overige verkeer.
Parkeren;Geachte heer<wbr />/ mevrouw,<br />In december 2014 heb ik al vooraf een verhuizing binnen Amsterdam doorgeven via Digid op de website van de gemeente.<br />Per 3 januari 2015 ben ik officieel verhuisd naar dit adres Dennenrodepad 425, 1102 MW Amsterdam. Maar een tijdje geleden kwam ik erachter dat ik geen huurtoeslag<wbr />/studiefinanciering etc. kreeg, omdat volgens de instanties nergens stond ingeschreven. Toen heb ik telefonisch meerdere malen contact opgenomen met de gemeente die vertelde me dat er online iets mis is gegaan. Het adres klopte maar de huisnummer was verkeerd geregistreerd. Nu werd mij verteld om bij stadsdeelkantoor langs te gaan met het huurcontract , dit heb ik toen gedaan. Daar werd ik opnieuw ingeschreven maar niet voor de maanden daarvoor. Hiervoor moest ik een brief schrijven naar de afdeling R&A van de gemeente met de situatie beschreven. Dit heb ik toen gedaan en ik heb niks meer vernomen. En ook brief naar afd correctie gestuurd. <br />Nee
Openbare Ruimte;Vervelend, lastig en nalatig dat er sterk verouderde informatie uit 2011(!) over de 'grijze brievenbussen' van Werk en Inkomen op amsterdam.nl staat.Updaten!
Belasting, Werk en Inkomen;Werd niet terug gebeld voor aanvragen van postadres en wwbmij zo snel terug bellen voor een afspraak van wwb uitkering
Openbare Ruimte;Al vanaf de zomer is de gemeente in gein3 (Amsterdam zuidoost) bezig de weg, de stoep en parkeerplaatsen te vernieuwen. Nu zijn er in onze wijk 2 problemen ontstaan. Het eerste probleem is dat men de parkeervakken smaller gemaakt heeft zodat er meer auto's kunnen parkeren. Probleem waar de gehele straat nu tegenaan loopt is dat er geen rekening met opengaande deuren is gehouden. Hierdoor zijn de parkeervakken te smal geworden. Buurtbewoners parkeren nu in 2vakken tegelijk omdat zij anders niet normaal hun auto in en uit komen, wat weer erg vervelend is voor mensen die hun auto er niet meer naast kunnen parkeren. Zou iemand hier aub naar willen kijken? Het tweede en eigenlijk mijn probleem is dat er een paaltje geplaatst is op de stoep zodat er geen auto's meer de straat in kunnen rijden: op zich een fantastisch idee ivm spelende kinderen etc. Probleem is echter dat ook deze paal fout geplaatst staat omdat een canta er niet meer door past. Dit is erg vervelend vandaag geweest voor visteDe paal verplaatsen of weghalen zodat er een canta doorpast en wij 2e kerstdag opnieuw met familie kunnen gaan vieren zodat ze weer bij onze voordeur kunnen komen, en de parkeervakken verbreden eventueel dmv boom stukken weg te halen of de extra parkeervakken weg te halen.
Openbare Ruimte;Mijn zoon is een bewoner van het Leidseplein en heeft zoals veel Amsterdammers een fiets. Die parkeert hij netjes vast aan een nietje op het Raamplein. Soms staat de fiets als hij niet gebruikt wordt daar langer dan 7 dagen. Vorige week is de fiets los geslepen en naar het fiets depot vervoerd. Schade ongeveer 50 euro van een vernield slot en een bijdrage voor het bewaren. Plus de tijd en de moeite en frustratie om de fiets weer op te halen. Dit is de tweede keer dat dit gebeurd.De vraag is simpel, waar zet een bewoner van dit gebied zijn fiets neer zonder dat deze 'legaal'wordt verwijderd? M.a.w. waarom kan er geen onderscheid gemaakt worden tussen een eigendom van een bewoner, die de fiets nergens anders kan neerzetten en een echt wild geparkeerde fiets?<br />Waar kan de schade verhaald worden?
Openbare Ruimte;Geen Stadspas voor 2015 ontvangen.Klacht doorgeven aan de dienst 'Stadspas
Parkeren;er zijn een aantal boetes binnen gekomen op mijn oude adres<br />ik woon al sinds half augustus niet meer op de Ringdijk 60 waar wel nog post naar toe gaat.. Ik heb nu een aantal aanmaningen<br />Als ik bij jullie inlog met DigiD zie ik wel het juiste adres staan.
Belasting, Werk en Inkomen;De Valuta boulevard in stadsdeel Amsterdam Osdorp bestaat voor een deel uit fietspad. Aan het begin en einde van dit fietspad hebben altijd paaltjes gestaan. Deze zijn echter weggehaald en nu zie ik dat er regelmatig auto's over het fietspad rijden. Dit zorgt voor gevaarlijke situaties in de woonwijk.De paaltjes opnieuw plaatsen op een wijze dat ze niet door vandalisme weggehaald kunnen worden.
Openbare Ruimte;Op 28 januari heeft u mij een stadspas gestuurd aangezien ik een 65 plusser ben.Ik vind de stadspas een sympathiek gebaar voor Amsterdammers met een laag inkomen. Daar hoor ik echter niet bij. Kennelijk is er geen inkomenstoets geweest. Ik hoop wel dat die plaats vindt bij de uitreiking van deze pas.<br />Mij mag u in ieder geval van deze lijst afhalen.Spreek mij aan met:
Belasting, Werk en Inkomen;Speeltuin  in wethouderramstraat  <br />De speel mat geef echt hele zwarte troep af de kleding en de choen van mijn kinderen zien er echt niet meer uit je wilt hun zelf niet zien zijn ook helmaal.zwart van de speel mat !!!Nou dat ze iets aan de mat gaan doen want de voor mat wie er eerst lag hadden ze geen last er van.<br />Want nu als ze spelen gaan hun kleding en schoen en jassen echt er aan je krijgt het haast er niet uit .<br />Het is echt zonden van hun kleding het loopt de spuigaten  uuit.en ze willen heel graag op de glijbaan spelen.
Openbare Ruimte;Ik ben vergunninghouder en wil sinds kort in de Q parking staan.<br />Dit ging de eerste week goed, ik kwam aanrijden en ze gingen open en nu zijn wij al weken bezig om het op te lossen want de slagbomen gaan door vreemde manier niet meer open!<br />Of ik koop steeds een kaartje of ik moet steeds op de helpdesk drukken en dan duurt het enkele minuten voordat iemand de slagbomen voor mij open maakt.<br />Q parking stuurt mij naar jullie, jullie sturen mij naar Q parking.<br />Moe wordt ik ervan.<br />Ik wil dat het wordt opgelost.OPLOSSEN
Parkeren;Door het ontbreken van een stukje wegdek<wbr />/fietspad maakte ik een misstap met als gevolg een pijnlijke val. Door deze val is mijn rechterenkel gekneusd, mijn linkeronderbeen en linkerarm pijnlijk bezeerd en mijn linkerhand opengehaald bij de val. Ik kon niet meer opstaan, werd onwel maar ben gelukkig geholpen door een vriend en een toevallige voorbijganger die ook eens een dokter bleek te zijn.Zorgen dat het ontbrekende wegdek wordt gerepareerd voordat er andere en misschien ergere ongelukken gebeuren. Voor mijzelf: een bosje bloemen fleurt wel op.
Parkeren;Toen ik gisteren thuis kwam bleek de wind uit een dusdanige richting te staan dat de stank van het restaurant Meat West (De Hallen), waar u een vergunning voor verleend hebt, tot in onze straat (twee blokken verderop) te ruiken was. Het zal u niet verbazen dat wij het onacceptabel vinden dat er een restaurant in de wijk is toegestaan dat tot twee straten verderop de geur van verbrand vlees in de woningen doet hangen. In een tijd waarin koolstoffilters voor de industrie de normaalste zaak van de wereld zijn, lijkt het ons niet van deze tijd dat de gemeente dergelijke stankoverlast toestaat.Handhaven op de veroorzaking van stankoverlast. Met eenvoudige koolstoffilters is deze problematiek makkelijk op te lossen. De gemeente moet het alleen wel afdwingen.
Belasting, Werk en Inkomen;Heden 22 mei 2015 vindt er werk in uitvoering plaats aan de trambaan. Gestart is om 2100 uur met de werkzaamheden. Om 2200 begon men met boren met een fors geluidsoverlast. Niet om aan te horen. Het is nu 2330 uur en men is nog steeds bezig met boren. Hoe kan ik slapen ( plus mijn medebewoners) met dit lawaai met de slaapkamer aan de straatkant.Nee
Belasting, Werk en Inkomen;Mnr. heeft vanuit het raam gekeken hoe er werd schoongemaakt. Alles werd de portiek ingeblazen terwijl de portiek gister is schoongemaakt. Mnr. doet vervolgens de deur open en vraagt de schoonmaker om het schoon te maken. Vervolgens komt de gemeentelijk ambtenaar naar hem toe, dreigend, en zegt 'moet schoonmaken'. Mnr zei ik heb niet gezegd 'moet' maar 'wil' je schoonmaken. Vervolgens werd de blazer uitgedaan en liep de ambtenaar weg en kwam vervolgens terug. De ambtenaar dreigde met ik heb 4 zoons zo laat ik niet tegen me spreken. Zo laat ik niet tegen me spreken klootzak. Verder nog van alles in het Surinaams. (Ambtenaar is een surinaamse man). Vervolgens kwam de andere ambtenaar erbij en dit ging zich er mee bemoeien terwijl hij niks kon horen vanuit de auto. Mnr heeft ze gevraagd naar de nummers van de ambetnaren maar die wilden ze niet geven. De ambtenaar uit de auto kwam naar meneer toe met gebaren van dat ie wil vechten. Toen kwamen er buren bij en is de situatie gesust.Nee
Parkeren;Starbucks aan de F Bolstraat  45 heeft nu banken aan de Gerarddoustraat .Er mag alleen een terras vergunning komen als er 1,5 meter over blijft van de stoep .<br />Er is nu nog maar 50 cm over ,doordat er een papier bak ,glasbak en een fietsen rek staat .<br />Er staan vaak losse fietsen ,scooters ect .<br />Ik wil niet op de straat lopen doordat de stoep niet meer toegankelijk is voor voetgangersNee
Belasting, Werk en Inkomen;Zaterdag 21 februari zijn mijn man en ik een dagje naar Amsterdam geweest. We hebben geparkeerd in de P&R Olympisch Stadion. Toen wij aan het einde van de dag daar terug kwamen om onze auto op te halen moesten wij het volledige bedrag betalen a € 34,00. Terwijl wij gereisd hebben met de OV-kaartjes (zijn alleen een aantal haltes voor het Olympisch Stadion uitgestapt). Ik heb dit bij de P&R neer gelegd, maar hun wijzen mijn klacht af terwijl ik alle regels heb nageleefd. Mensen voor ons hadden ditzelfde probleem (moesten ook het volle bedrag betalen). Ik ben het hier niet mee eens!Ik wil dat de € 34,00 wordt teruggestort op onze rekening.
Parkeren;Uw aanslag zou moeten bestaan uit 3 onderdelen (of appartementen) er mist 1 appartement (JD Meijerplein 15-2). Graag wil ik per omgaande ook voor dit appartement een aanslag zodat ik voor de gehele aanslag bezwaar kan maken.  (scheelt u en mij en eventueel ook de rechter tijd, 1 vs 2 bezwaarschriften)<br />Voor mij persoonlijk: per omgaande een aanslag versturen. Gezien de historie (als meerdere keren een incorrecte aanslag)zou ik ook graag zien dat u het proces verbeterd. <br />
Basisinformatie;Mijn stempas is niet gelevert, wat ik erg vervelend vind en ik kan niet telefonisch via 14020 een nieuwe pas aanvragen, alleen schriftelijk of aan de balie. Voor het schritelijk verzoek moet ik online een formulier hebben dat ik niet kan invullen omdat ik geen internet heb en door mijn hoge leeftijd kan ik moeilijk naar het stadsdeelkantoor komen.  Dit vind ik vervelend, nu kan ik niet stemmen.Dat het telefonisch mogelijk is een nieuwe aan te vragen.
Parkeren;Beller wil aangifte doen van geboorte van zijn zoon. Dit staat op de website vermeld als zijnde dat dit kan tijdens de inloopspreekuren van het stadsdeel bij de afdeling burgerzaken. Aangezien dit bij stadsdeel Zuid op donderdag tot 20.00 is, gaat beller ervan uit dat dit tot deze tijd kan. Echter hij wordt weggestuurd met de mededeling dat aangifte geboorte tot 16.00 op inloop en anders op afspraak kan.<br />Dit staat niet specifiek vermeld bij de donderdag voor stadsdeel Zuid. Hierdoor wordt de aangifte bemoeilijkt.Duidelijk zijn in de informatie en dit aanpassen op de site.<br />Excuus van het stadsdeel. <br />Betere communicatie naar buiten toe voor het publiek
Openbare Ruimte;Allowing the 'Awakenings' concert to sound sirens of the National security alarm LOUDER than the monthly test sirens at 5:20am.<br />Waking up the whole of Amsterdam West at 5:20am is NOT serving the public. <br />Especially the most vulnerable of the community.<br />Elderly. Single parents. To be honest after this weekend I feel as frail as an 80 year old. Except I still have to take care of a highly energetic 2 year old!
Parkeren;fout parkeren of te snel rijden, of wat dan ook, een boete is het gevolg.<br />Maar wat moet ik met het hart van de stad, natuurlijk de fietsen horen bij Amsterdam, maar moeten we dan onze nek breken op de Dam over de fietsen, of je in bochten moeten wringen om fatsoenlijk de Bijenkorf te bereiken en dan het aanzicht van het Monument, moet dat alleen op 4 mei er fatsoenlijk uitzien.
